id,created_at,text
832115507461398528,2017-02-16 06:32:51,Appointment viewing. https://t.co/sN0MsEgcOc
832112509771403265,2017-02-16 06:20:56,"@PFTompkins @grahamclark ""Mr. Gorbachev, we're gonna need a bigger boat."""
832091331916820480,2017-02-16 04:56:47,2017 is a garbage pile https://t.co/i0AN6w6OwS
832076027438342145,2017-02-16 03:55:58,The west coast feed! https://t.co/PiJWfocCQb
832072305840836609,2017-02-16 03:41:11,I'm sorry I'm just sad about this https://t.co/gEoFGw3YJ5
832067214039666688,2017-02-16 03:20:57,Who did this https://t.co/hW3y15wESU
832060463852576769,2017-02-16 02:54:08,"How about the fact that two men of their age are alive and able to offer $100,000 as proof.  https://t.co/tblhMeUZDc"
832057776285192192,2017-02-16 02:43:27,We are still five days away from a month.
832054520502898689,2017-02-16 02:30:31,@brosefgoebbels nope
832052478212345856,2017-02-16 02:22:24,Mike Pence is not your friend.
832032148630560769,2017-02-16 01:01:37,@IanKarmel dude you've got your own show (just paying it forward)
832013526919061504,2017-02-15 23:47:37,I'd like to remind everyone that @rgay is a badass. https://t.co/gAdonxlpht
831974633020674048,2017-02-15 21:13:04,"Tonight! Doors at 7, show at 8! https://t.co/Hon3tr46Ax"
831957407790100481,2017-02-15 20:04:37,@ChristianaJoy so my point: always say something
831957353121476608,2017-02-15 20:04:24,@ChristianaJoy and understanding how a personal experience doesn't translate one to one
831957178349006848,2017-02-15 20:03:42,@ChristianaJoy I'm pretty sure I know what you're talking about and I have since adjusted it after seeing your tweets directly after
831953957123547136,2017-02-15 19:50:54,@ChristianaJoy I think you have to follow me to dm me; I can't dm you for same reason
831953075518656512,2017-02-15 19:47:24,"@MatthewACherry I'm only like 5, 6 inches taller than you MAX."
831951900513677312,2017-02-15 19:42:44,"@ChristianaJoy I'm happy to offline this if you'd like to discuss, feel free to DM me"
831950783599910912,2017-02-15 19:38:18,"@ChristianaJoy 4. If there is an action of mine that has lead you to believe I don't side with trans women, lmk so I can correct"
831950472353239040,2017-02-15 19:37:04,"@ChristianaJoy 1. He shouldn't be on 2. If he is, have a counterpoint 3. I offer myself instead of someone else"
831949579679457281,2017-02-15 19:33:31,@ChristianaJoy I side with trans women
831944801066983424,2017-02-15 19:14:32,If @billmaher is gonna have this dude on there at least have an LGBT comic/actor/activist. Me &amp; @cameronesposito? https://t.co/rczm4MFgOL
831943816974249984,2017-02-15 19:10:37,Or at the very least have an LGBT comic/actor/activist on the panel. @cameronesposito &amp; I are available. https://t.co/gOtEyqoeU7
831939158994087936,2017-02-15 18:52:06,If I ran for president I would use my dog for all my posters https://t.co/XTjxScx3u8
831934710792138752,2017-02-15 18:34:26,@ShutUpAndrosky @davetotheross @ihatejoelkim I watched suicide squad because it had a black male lead and a black female supporting role
831933227526787072,2017-02-15 18:28:32,I know there is a lot of bad happening but can we take a second to talk about how @UConnWBB haven't lost since 2014… https://t.co/lMzC6fiTld
831930659132186624,2017-02-15 18:18:20,.@MeaghanMonfort micro: sure. Macro: https://t.co/tWVmZY3slc
831930477577515008,2017-02-15 18:17:37,.@LilLaitt does it? https://t.co/9Sx7dpF0vD
831928526613860352,2017-02-15 18:09:51,@TessParas @thetamlyntomita the need to learn from their Teen.
831927866535223297,2017-02-15 18:07:14,I love this video by @Brandazzle of rockstars @KarenKilgariff &amp; @GHardstark. It's from 10 days after The Election &amp;… https://t.co/BpWdVwub3W
831917319970451456,2017-02-15 17:25:20,White Americans would rather have a foreign government invade our country than let a woman run it.
831913525278765056,2017-02-15 17:10:15,Can we hit pause on 45 meeting with global leaders for just a sec
831910302694273024,2017-02-15 16:57:26,@timothycsimons he eats ARUGULA!
831909325861855232,2017-02-15 16:53:34,RT @OhioFeminist: A trans woman of color was murdered in Toledo yesterday. The media and her family have misgendered her. Rest in Power JoJ…
831729688934436864,2017-02-15 04:59:45,@goldengateblond plus she made a lot of money post election looking into recounts
831729450484133888,2017-02-15 04:58:48,A little on the nose Westminster https://t.co/tED33iSVY7
831729036636409857,2017-02-15 04:57:09,@PFTompkins @michaelianblack anything for more eyes guys
831727905457717249,2017-02-15 04:52:40,"RT @ezlusztig: If Trump obtained the office by cheating w/collusion of foreign hackers, the rightful POTUS is not Mike Pence. It's Hillary…"
831723587153260544,2017-02-15 04:35:30,"P*nce knew. I don't believe that ""read it in the paper"" but for one second."
831722542926749696,2017-02-15 04:31:21,RELEASE THE 'TURNS
831714731400376320,2017-02-15 04:00:19,"RT @ShellySometimes: Instead of a trash DeVos cartoon, I'm sharing this: my fave photo of President Obama, with the REAL painting and its s…"
831710102528876545,2017-02-15 03:41:55,DelaWHERE https://t.co/Z5QJCpHvlz https://t.co/0Ql2Vfjd6z
831697504290738176,2017-02-15 02:51:51,"I believe we call these ""receipts."" Oct. 31, 2016. https://t.co/R9M2MEVwpI https://t.co/EiXwq8YbD2"
831694691435323392,2017-02-15 02:40:41,"RT @RheaButcher: President, right now:"
831693178654691328,2017-02-15 02:34:40,@ditzkoff it might be a gif
831693134912331776,2017-02-15 02:34:30,She won.
831691214856474624,2017-02-15 02:26:52,RT @KyleNeubeck: LeBron’s home was condemned &amp; bulldozed at age 5 and he missed almost 100 days of fourth grade because he had no means to…
831689236159926273,2017-02-15 02:19:00,"Sick Pence none the Russia 

That's all I've got it was a long day."
831688905069993985,2017-02-15 02:17:41,"West coast, here we go. https://t.co/EhMKmO3nMC"
831688505675747328,2017-02-15 02:16:06,@DiggsOut if?
831686588690083840,2017-02-15 02:08:29,"Roses are red
The election map was red
Russia likes red
They really like red"
831678598096392192,2017-02-15 01:36:44,#TONIGHT https://t.co/qCMwHRWYNZ
831660619174551552,2017-02-15 00:25:17,"""Ok now this time: no laugh."" https://t.co/tWCZFRu0Fr"
831658857831075846,2017-02-15 00:18:17,That a-hole drew that cartoon during Black History Month. He knew exactly what he was doing.
831641923106402305,2017-02-14 23:11:00,This seems chill. https://t.co/44JLXEpG6H
831640606069841920,2017-02-14 23:05:46,@TheAVClub &amp; Emily Gordon's
831631394170232832,2017-02-14 22:29:09,"It literally took a minute for a white person to say not all white people to this, thus proving my point. https://t.co/CVoAiIlZpR"
831627912717561858,2017-02-14 22:15:19,Every day I think about Donald Glover's Golden Globes speech about Atlanta.
831617830676099072,2017-02-14 21:35:16,Hot Take: white people are problematic
831615241859403777,2017-02-14 21:24:58,RT @SmartAssJen: Remember that St. Valentine was martyred because he practiced inclusion &amp; love in the face of a tyrannical regime of power…
831580655372759040,2017-02-14 19:07:32,"People on the right and the left furiously sharing ""Why Hillary's Emails Still Matter"" think pieces"
831578597659811840,2017-02-14 18:59:22,It's cool when people are in love and respect each other and not afraid to show it. https://t.co/MMxmXofNMS
831576172416815104,2017-02-14 18:49:44,@kirbyfoote talk to them about one issue at a time per phone conversation
831573955051868160,2017-02-14 18:40:55,Today is also National Make Your White Family Turn Off Fox News Day
831573041024954368,2017-02-14 18:37:17,@jacobjbg one of the best gd games I've ever witnessed was a Rockers game. I've got a hat.
831572015257522176,2017-02-14 18:33:12,@jacobjbg I wanted the drought to be broken by the Rockers anyways.
831571335344070656,2017-02-14 18:30:30,@jacobjbg I got my championship; I'm out
831570733398577152,2017-02-14 18:28:07,@travishelwig and yes on H! It's hidden in the ballot; first thing BEFORE Mayoral vote.
831570617740595201,2017-02-14 18:27:39,@jacobjbg hey it was fun while it lasted and now i just don't want the country to end k
831569978948153344,2017-02-14 18:25:07,RT @MaxineWaters: Flynn's resignation is the tip of the iceberg. #investigatetrump #HConRes15
831569083464245248,2017-02-14 18:21:33,We're gonna need a protest. https://t.co/zAe2Y6PZW4
831557044830212096,2017-02-14 17:33:43,@katiemcvay let's change it to Dave.
831556862713622528,2017-02-14 17:33:00,@RealLucasNeff they don't know about it
831556510886948866,2017-02-14 17:31:36,I would find this hilarious if it wasn't so terrifying. https://t.co/vJZ6K5Jpzi
831555477154586624,2017-02-14 17:27:29,Can't wait to teach my future kids about #SallyYates. https://t.co/UHMH0pJPWQ
831554213603794944,2017-02-14 17:22:28,Y'all got played https://t.co/blwPoUreaL
831535410530521088,2017-02-14 16:07:45,"You know what was never hacked by Russia? 

Hillary Clinton's private email server."
831530117675376640,2017-02-14 15:46:43,He should be in prison for a tenth of what he's done. https://t.co/owhZefrBxR
831528694313136129,2017-02-14 15:41:04,Every republican with any shred of governmental power is complicit. I'm talking city council.
831526060063731713,2017-02-14 15:30:36,Hey guys I think we need to uh drain the swamp like yesterday
831521289307172864,2017-02-14 15:11:38,Remove All Republicans
831381248283013120,2017-02-14 05:55:10,Saturday night https://t.co/QnRngrQQ1L
831380187971358720,2017-02-14 05:50:57,"@nickwiger we do whatever we want, nothing means anything anymore"
831379100296105986,2017-02-14 05:46:38,Holy shit. https://t.co/yRhzKPYydm
831378862143467521,2017-02-14 05:45:41,@travishelwig @GhostPanther Robert Kraft?
831376678022574081,2017-02-14 05:37:00,They drop news late so that the West Coast also gets to live tweet.
831376123808227328,2017-02-14 05:34:48,"@katiemcvay remember, those sex workers are dead"
831374703105159168,2017-02-14 05:29:10,RT @nberlat: GOP still figures these scandals are a small price to pay for gutting health care and preventing black people from voting.
831373108984438784,2017-02-14 05:22:50,"President, right now:"
831366978753343488,2017-02-14 04:58:28,"Ok, I'm Even More Mad Now™ https://t.co/RLSiEdAc4i"
831364832859262976,2017-02-14 04:49:56,"People who have consistently spoken up about ties to Russia are women:
@HillaryClinton 
@MaxineWaters 
@RepBarbaraLee 
#SallyYates"
831363455735132160,2017-02-14 04:44:28,"""...and the timeline skewed into this tangent."" https://t.co/sZNNe6llI4"
831362452809854977,2017-02-14 04:40:29,#LockThemUp
831361746648457218,2017-02-14 04:37:41,@_BIGCAT note to self
831359790471270405,2017-02-14 04:29:54,Woman Attempted To Save America From Russian Invasion https://t.co/gEIrP3uNiy
831358213480206336,2017-02-14 04:23:38,"RT @cameronesposito: ""Ties to Russia!"" said the president, mailing Putin two red options &amp; a striped purple one."
831356174431707137,2017-02-14 04:15:32,Congrats to Literally Every Negative Talking Point in the Campaign Against Hillary on their White House win. https://t.co/0fVbkteA29
831355709069553664,2017-02-14 04:13:41,"@joshgondelman I don't wanna like this, but I do. https://t.co/Qb3mUppwtn"
831354540138065920,2017-02-14 04:09:02,The Resignation™
831353810354253826,2017-02-14 04:06:08,America: We've Ruined Our Brand
831353661083115520,2017-02-14 04:05:33,@_BIGCAT we've ruined our brand
831348104603381760,2017-02-14 03:43:28,@JYSexton check @Khanoisseur for literally every connection
831345048482492416,2017-02-14 03:31:19,@ecnielsen it better not
831341209641627648,2017-02-14 03:16:04,It hasn't even been a month
831330285920718848,2017-02-14 02:32:40,Shoulda been listening to Rep. @MaxineWaters &amp; @RepBarbaraLee. https://t.co/x14LrLAKDT
831299132799086596,2017-02-14 00:28:52,"Welp, there goes my moms home https://t.co/L1tZWVMcUT"
831292716256354304,2017-02-14 00:03:22,More like CISiety amirite.
831282347416784896,2017-02-13 23:22:10,@kristincliff dripping with bleu cheese
831281167143800832,2017-02-13 23:17:29,@kristincliff high level male bonding
831277079358365697,2017-02-13 23:01:14,"RT @cameronesposito: If he discussed state affairs in front of waitstaff at Mar-a-Lago, don't we have a security issue brought on by a ""pri…"
831262921158074368,2017-02-13 22:04:59,@emilyvgordon @elizaskinner @YouTube I don't call it that anymore
831260664156938240,2017-02-13 21:56:01,Oh well if the Kremlin says it didn't happen. https://t.co/zrx2wEHtii
831259935736426496,2017-02-13 21:53:07,"@elizaskinner oh yeah, immediate."
831230280039936002,2017-02-13 19:55:16,I had a really hard time finding my camouflage jacket this morning.
831216188696899585,2017-02-13 18:59:17,Russia is in the White House. The president is comprised. https://t.co/zPCSjBtsKp
831202511662964736,2017-02-13 18:04:56,First time I've sung along to this song in a long long time. https://t.co/jqQM9kPX4t https://t.co/mDBBwtB5ID
831188671936155651,2017-02-13 17:09:56,"But if we investigate Russia, they'll have to admit Hillary won."
831184719689576448,2017-02-13 16:54:14,@russbengtson @washingtonpost she was corrupt
831183356050104320,2017-02-13 16:48:49,She makes me feel like a million dollar bill. https://t.co/A1xVUXMy4d
831180168609673217,2017-02-13 16:36:09,"RT @ParkerMolloy: I'm not sure this is something that we're all supposed to know, are we? https://t.co/iNLyqpyJ4S"
831177758382256128,2017-02-13 16:26:34,Life comes at you fascist https://t.co/NaHKvtpkO2
831173287568830464,2017-02-13 16:08:48,"Every news channel, outlet and paper should be circulating this photo today https://t.co/7IraXZf97s"
831171499671183360,2017-02-13 16:01:42,@ParkerMolloy jesus
831168673523994627,2017-02-13 15:50:28,"@johnlevenstein as a former presidential candidate who says dnc was rigged, I find it strangely absent."
831158200443428865,2017-02-13 15:08:51,I think it's weird that no one thinks it's weird that Bernie doesn't care about Russia.
831019543489163264,2017-02-13 05:57:53,"RT @Ceilidhann: ""I'm white."" https://t.co/GRt8Cxryov"
831016292022837248,2017-02-13 05:44:58,@jonlovett @JackPMoore it's @Enrique_Acevedo's photo
831013005596905473,2017-02-13 05:31:54,To everyone thinking anything will happen with Flynn: he's right there https://t.co/gqQwyA4sas
831007108803932160,2017-02-13 05:08:28,"RT @adam_lewis: 2013 - mumford over frank
2014 - daft punk over kendrick
2015 - beck over beyonce
2016 - taylor over kendrick
2017 - adele…"
831006453917900800,2017-02-13 05:05:52,"@MatthewACherry if she was really giving it to Beyoncé she woulda said ""come up this is yours."""
831002626158309376,2017-02-13 04:50:40,I just can't believe it https://t.co/eemCRB0qNA
831001913202139137,2017-02-13 04:47:50,@JamilSmith oh my god
831001163763822593,2017-02-13 04:44:51,Did Russia hack the #Grammys too
831000331190296576,2017-02-13 04:41:32,"RT @MatthewACherry: When you realize that Prince, Beyonce, Mariah Carey and Kanye West have never won an album of the year Grammy but Taylo…"
830999666607001602,2017-02-13 04:38:54,@rgay I'm ready let's go
830998903814098944,2017-02-13 04:35:52,Beyoncé was robbed. #Grammys
830998584719876096,2017-02-13 04:34:36,Nero. https://t.co/8NpgHADIrr
830996663074295808,2017-02-13 04:26:58,"Hey if you live near #OrovilleDam, there are people working to keep it contained and they will need supplies tomorr… https://t.co/M07OfgTso4"
830995605665099776,2017-02-13 04:22:46,Whoa https://t.co/dC5jQJRhLw
830991770779398145,2017-02-13 04:07:31,@robertistheMan no Wendy &amp; Lisa?
830989762852909057,2017-02-13 03:59:33,That solo. #GRAMMYs https://t.co/B4KB1ofbla
830988263435284480,2017-02-13 03:53:35,The #GRAMMYs is why Moonlight should win the #Oscar.
830987044511834112,2017-02-13 03:48:45,Oh wow a look behind the #GRAMMYs https://t.co/vPLSCx3NA7
830986186059452416,2017-02-13 03:45:20,I can't wait til 45 sees that. #GRAMMYs
830985497136689153,2017-02-13 03:42:36,BUSTA #GRAMMYs
830984979223961600,2017-02-13 03:40:32,"RT @RouserNews: BREAKING: The emergency spillway of the tallest dam in the US, the #OrovilleDam, is failing. Send your prayers. https://t.c…"
830984298907906048,2017-02-13 03:37:50,Song of the year is the election all over again. #GRAMMYs
830982651896958976,2017-02-13 03:31:17,George Michael was an out gay man and his music was happy. Why was his tribute so sad? #Grammys https://t.co/fyEfGHVkhv
830980523598114817,2017-02-13 03:22:50,RT @evan_greer: US history condensed into a single photo from #StandingRock https://t.co/gUH0xbJItX
830978404371476481,2017-02-13 03:14:25,Meet the new Dwight same as the old Dwight. #GRAMMYs https://t.co/FF9wk4JzZz
830976795398713345,2017-02-13 03:08:01,Hell yeah @Lavernecox with the #StandWithGavin shout out. #GRAMMYs
830974643720695808,2017-02-13 02:59:28,"What's the over under on Bruno Mars singing ""Batdance"" for the Prince tribute #GRAMMYs"
830973964688056321,2017-02-13 02:56:46,I love Rihanna. #GRAMMYs
830969900210335745,2017-02-13 02:40:37,"The way Beyoncé says ""my daughter"" makes my heart explode. #Grammys"
830969183257055232,2017-02-13 02:37:46,Beyoncé is high key intersectional. #Grammys
830962004525342720,2017-02-13 02:09:15,Moments later https://t.co/NLxY3InL9H
830961579701071873,2017-02-13 02:07:33,@PFTompkins 21 Year Old Stone Temple Pilots
830960818233581572,2017-02-13 02:04:32,"""If we're gonna heal, let it be glorious."" @beyonce #GRAMMYs"
830958751741980672,2017-02-13 01:56:19,Beyoncé is about to make me cry some tears
830958415648206848,2017-02-13 01:54:59,White people are boring as hell https://t.co/hRgUveEqKD
830956943061639168,2017-02-13 01:49:08,If I ever win a #Grammy I promise I will do this https://t.co/4LnpSHq5ap
830953190589820928,2017-02-13 01:34:13,@chasestrangio that was some privilege
830952958804176896,2017-02-13 01:33:18,Nah. #GRAMMYs https://t.co/03o1ArwWZp
830952465558171648,2017-02-13 01:31:20,"Funny, people were mad when Beyoncé sang an actual country song at the #CMAs. #GRAMMYs"
830952075336916993,2017-02-13 01:29:47,Country? In the Borg? #GRAMMYs https://t.co/X29vdul8Z3
830951633026625536,2017-02-13 01:28:02,"Um, what in the fresh hell is this #GRAMMYs"
830951316667064320,2017-02-13 01:26:46,"Oh, John. #Grammys"
830948752219181056,2017-02-13 01:16:35,Hell yeah @chancetherapper. #Grammys
830924309992402944,2017-02-12 23:39:27,That Audi commercial was proof that it's much easier to say you're a feminist than actually be a feminist.
830918018695716864,2017-02-12 23:14:28,@JenKirkman no one listened like they didn't listen to her distress calls?
830914926315122688,2017-02-12 23:02:10,It's not lost on me that the story of Amelia Earhart stranded on a desert island broke 6 days before the election. https://t.co/G6521WQn2U
830913675271692290,2017-02-12 22:57:12,@nanglish maybe we should ask a woman Catholic priest what she thinks
830902192701779968,2017-02-12 22:11:34,@mattdpearce me rn https://t.co/CLHHm6zhYG
830896072268533760,2017-02-12 21:47:15,"""Fleeing the United States."" https://t.co/Z4kJ6VY5x8"
830894784118022146,2017-02-12 21:42:08,"""And here we have the president's golfing line..."" https://t.co/1w4gzz8Rd6"
830892248971636736,2017-02-12 21:32:04,"2015: Donald Tr*mp Hosts SNL
2016: Donald Tr*mp Becomes President 
2017: SNL Has Best Ratings In 20 Years"
830890770383056897,2017-02-12 21:26:11,@wilw https://t.co/5zXAIeTUlZ
830889506257514496,2017-02-12 21:21:10,@bejohnce purity is for conservatives
830888204404301824,2017-02-12 21:15:59,"So it just took electing a rapist dictator to get more women on SNL, got it"
830881861849096192,2017-02-12 20:50:47,@scalzi for sure
830881558290522114,2017-02-12 20:49:35,"Um, what now https://t.co/5ZstGCX6Az"
830871814611939328,2017-02-12 20:10:52,🎶 Four Blind Trusts 🎶 https://t.co/emmj64FA1i
830862067917692928,2017-02-12 19:32:08,@katiemcvay no one else thinks it's weird he hacked her too?
830861992072056832,2017-02-12 19:31:50,@katiemcvay I agree and wasn't fighting
830859586747850753,2017-02-12 19:22:16,@katiemcvay actually we should be discussing Russia's role but we ain't
830837780930387969,2017-02-12 17:55:37,Dance like Russia's already hacked us
830835548050722816,2017-02-12 17:46:45,"""Does this make me look like a dictator?"" https://t.co/zYnW1NPtoZ"
830826731728564224,2017-02-12 17:11:43,@maebirdwing @cameronesposito @MarleneNu 👨‍🎤🎸
830689258599903233,2017-02-12 08:05:27,Perhaps the @cavs and the @Cubs winning was just too much for the space-time continuum.
830687878317367296,2017-02-12 07:59:58,@TheRachelFisher I can't believe I'm saying this but: would trade
830683294517776384,2017-02-12 07:41:45,He's moving our nation's capital to Florida https://t.co/CvAnQ3gWc7
830677887422312448,2017-02-12 07:20:16,I think he watches @FullFrontalSamB. https://t.co/SN6hMkS9bg
830677718991728640,2017-02-12 07:19:36,"RT @BeauWillimon: It's no coincidence that ICE raids this week have been in Sanctuary cities. This is not ""routine"" - it's intentional, tar…"
830673949516115969,2017-02-12 07:04:37,"Top alt right baby names of 2017:
1. Beauregard 
2. Ivanka
3. Adolf"
830666041978085377,2017-02-12 06:33:12,@MatthewACherry oh my god
830665615740325890,2017-02-12 06:31:30,@ParkerMolloy he looks like he's wearing a General Leia bun
830623566865379328,2017-02-12 03:44:25,Wild at Heart on 35mm.
830614128217645056,2017-02-12 03:06:54,That's weird: a presidential address one hour before a live sketch comedy show that famously comments on politics?
830595848715194368,2017-02-12 01:54:16,@cameronesposito don't you Gosling me Esposito
830592237562060800,2017-02-12 01:39:55,"It's really hard to make jokes right now but I'm trying so, I dunno: 

Fig Crouton"
830584316711227392,2017-02-12 01:08:27,🎶how do you convince people 🎶 immigration is good 🎶 when those people don't like 🎶 people who 🎶 don't speak 🎶 english 🎶 at the 🎶 dmv 🎶
830580683412090880,2017-02-12 00:54:01,"And when I say my mom was Democrat, I mean she was a single mom who worked as an Assistant Manager at Joann Fabrics and voted Democrat."
830578583890321408,2017-02-12 00:45:40,#TheyLetYouDoIt https://t.co/GAUPN8mYMI
830576289182478337,2017-02-12 00:36:33,I was raised by a Democrat mom and grandmother. Two non voting grandfathers (one was Jehovah's Witness). Plus another guy who doesn't vote.
830575996919111680,2017-02-12 00:35:23,@yami_mommy Akron. I'm from Akron.
830563589870084097,2017-02-11 23:46:05,"I talk to the ""white working class"" in Ohio, aka my family, every weekend. I should run a weekly column."
830560143599243264,2017-02-11 23:32:23,"""Identity Politics"" https://t.co/VxwTrnfnPZ"
830552611132551168,2017-02-11 23:02:28,@ParkerMolloy 😘
830552533525372928,2017-02-11 23:02:09,@SethAbramovitch 😍
830546704659214336,2017-02-11 22:38:59,"If you like what I have to say, help me get to 50k. #GetRBto50"
830509194889486338,2017-02-11 20:09:56,"So right now, the only people with access to 45 are his people. White House press are ""sequestered"" in a basement.… https://t.co/bCySgtCgM0"
830507881011089408,2017-02-11 20:04:43,@jacobjbg one has a right side part
830507174031876096,2017-02-11 20:01:55,I dress like a hippiebilly #NoNukes https://t.co/clhdGfTgCB
830500952306114560,2017-02-11 19:37:11,The reluctance to even admit there was sexism and misogyny during the entire 2016 election season should never been forgotten.
830474567286083584,2017-02-11 17:52:20,Can't believe Alec Baldwin has hosted SNL 17 times and I haven't hosted at all
830470211211915264,2017-02-11 17:35:02,@MikeDrucker I feel the same way about pandering
830470073718448129,2017-02-11 17:34:29,"One year ago, a Nazi troll got mad at me for being mad at Bernie. #tbt https://t.co/Auqv9QC9iG"
830461749551734785,2017-02-11 17:01:24,Literally everyone teamed up with Russia against Hillary. https://t.co/Gb8qdPpRqo
830311534861488129,2017-02-11 07:04:31,Your protest vote hard at work. https://t.co/h4FRLBTJ6j
830303018444746752,2017-02-11 06:30:40,"It's a travesty that Molly Shannon isn't nominated for ""Other People."""
830294050913734656,2017-02-11 05:55:02,@chasestrangio it's already happening here
830275802423980033,2017-02-11 04:42:31,"@AngryBlackLady oh, he's got proof of fraud alright"
830274890993274882,2017-02-11 04:38:54,I'm happy for these six guys on their super bowl win. https://t.co/woPk3gpdca
830271874781179908,2017-02-11 04:26:55,"RT @alwaystheself: RT if you've called, emailed or wrote a letter to a government office, agency or elected official since Jan 1st."
830260515054067712,2017-02-11 03:41:46,It's almost like a small amount of people in particular states were mobilized and capitalized on no voting rights a… https://t.co/xDNWGOlYQe
830250716480417792,2017-02-11 03:02:50,Also: I'm running for president https://t.co/M1gFrGJJ7e
830246841186783233,2017-02-11 02:47:26,Something fun https://t.co/sKYH9ORJFe
830245226937585664,2017-02-11 02:41:01,"RT @yashar: Just keep this image in your mind, The First Lady of Japan was meandering around DC today. No one even had tea with her. A G20…"
830229324401762304,2017-02-11 01:37:50,RT @cameronesposito: .@BetsyDeVos: This lesbian has yer pencils. Focus on my family! https://t.co/Iejadm3EsQ
830201735956172800,2017-02-10 23:48:12,Stronger To Get Her https://t.co/D3MOQTnCic
830185068685438977,2017-02-10 22:41:59,"""A Butcher To Believe In"" https://t.co/yPuvhj5ejI"
830180481945653249,2017-02-10 22:23:45,"""White Supremacists Have Infiltrated Law Enforcement"" https://t.co/VWJYaqYlPg"
830176135023431680,2017-02-10 22:06:29,"Given P*nce &amp; Flynn's December Contact™️ with Russia, this is, as they say: YUGE. https://t.co/JUHl1WjFbM"
830170586835857408,2017-02-10 21:44:26,@MariAlligator would you consider VP
830169879823085569,2017-02-10 21:41:37,@DForghamHealey A Butcher To Believe In
830168460487307264,2017-02-10 21:35:59,"@_JonathanRomero @joseiswriting @DefineAmerican let it be known I hit the wrong thing, I meant other"
830165643253030912,2017-02-10 21:24:47,@jacobjbg now THIS is reaching across the aisle.
830165015038603264,2017-02-10 21:22:17,This is my first campaign ad: https://t.co/YyaLd8kMeq #FeelTheButch #ButcherForThePeople
830137737697112064,2017-02-10 19:33:54,Feel The Butch
830136950241701888,2017-02-10 19:30:46,"So he's running in 2020. My competition, apparently. #ButcherForThePeople https://t.co/Tfya0XUKBx"
830135066185474048,2017-02-10 19:23:17,"@JLN612 it's not spin, it's what I believe"
830133123237056513,2017-02-10 19:15:34,"@JLN612 expanding on my people first: people need homes, land, animals, environment, etc."
830131226790932480,2017-02-10 19:08:02,"If I were to run in 2020, I'll still be paying off my student loans."
830130338978426880,2017-02-10 19:04:30,@MariAlligator yes
830103435051618304,2017-02-10 17:17:36,"My platform:
1. People First
2. Intersectionality 
3. Protection From Corporations"
830103044326985728,2017-02-10 17:16:02,"My solutions:
1. Hold town halls to find out what/who ppl want in government
2. Seek out lawyers who've gone against corporations 
3. 🤔"
830102692240384002,2017-02-10 17:14:39,"My major setbacks are:
1. No governing experience 
2. No law experience 
3. I'm not a man"
830102496563458048,2017-02-10 17:13:52,"I'm only 3% kidding. That leaves 97% serious. Maybe not in 2020, or maybe 2020!"
830102171211415552,2017-02-10 17:12:34,That's it - I'm running for President.
830093285641195520,2017-02-10 16:37:16,Please RT. #BlackLivesMatter https://t.co/zpwpS2s1OB
829946617113382912,2017-02-10 06:54:27,One Party Rule https://t.co/FJAbRxcPZy
829944179996307458,2017-02-10 06:44:46,How long before they just start RT'g him? https://t.co/Fc3SMraoNW
829942095427170304,2017-02-10 06:36:29,Vote no on Measure S. This is how we should talk about things outside of data. https://t.co/HRjQ92SeE5
829941091390550017,2017-02-10 06:32:30,@RealLucasNeff look I like a woman for prez just not that one
829940138893381632,2017-02-10 06:28:43,@RealLucasNeff she make female no thank u
829940062238318592,2017-02-10 06:28:25,She wins. https://t.co/qnjFbNE3k2
829938973149499393,2017-02-10 06:24:05,"@RealLucasNeff I mean look Hillary, the actual winner, is the best option but we all know everyone hates her"
829937898132639744,2017-02-10 06:19:49,@anjelica THANK YOU FOR THIS
829937773771517954,2017-02-10 06:19:19,LOS ANGELES: curious about Measure S? Please read this thread and vote in the March 7 election. And RT. https://t.co/s9SBnhB9Iz
829936918196412417,2017-02-10 06:15:55,@RealLucasNeff but then after Ryan is - oh shit.
829935335534522369,2017-02-10 06:09:38,@DesiJed at least my dad never wealth shamed me for using redbox
829934370941054976,2017-02-10 06:05:48,"RT @charles_gaba: Holy crap. A white, Christian woman. From Tennessee. Pushing for single payer. Via Medicaid expansion. She even knew the…"
829922429564645376,2017-02-10 05:18:21,RT @EndBullyinNow: ICE raids have begun. About 100 undocumented folks were detained in LA today. Know your rights! #HereToStay https://t.co…
829877198701989888,2017-02-10 02:18:37,@robinthede I love this woman.
829876151518507008,2017-02-10 02:14:27,I love how we're all photoshopping women into positions at The White House to make them mad so here's mine: https://t.co/jZWgHj6Ir2
829875389015035904,2017-02-10 02:11:25,The Iraq War was my Gulf War was my Vietnam War
829873421324423168,2017-02-10 02:03:36,@IanKarmel same dude that set up Japanese internment camps
829871635859599360,2017-02-10 01:56:30,"I mean good god, we have a president with ""real"" in his f*cking twitter handle."
829871311715381248,2017-02-10 01:55:13,"""Dont take the law into your own hands; take 'em to court. The People's Court."" https://t.co/QEHZpoEsGY"
829861609434542080,2017-02-10 01:16:40,RT @HillaryClinton: 3-0
829861157485686784,2017-02-10 01:14:52,@whatwouldDOOdo @EireannDolan OH MY GOSH YESSSSS
829849369826308096,2017-02-10 00:28:02,America is about to be the People's Court
829828564451069952,2017-02-09 23:05:21,Me neither. 🏳️‍🌈 https://t.co/TzyKCRj2ig
