id,created_at,text
669547144236396544,2015-11-25 16:04:13,"Recent events got you worried the world's going to hell? Arbys is here to remind you that this is already hell &amp; there's no heaven
Eat arbys"
669233132734951424,2015-11-24 19:16:27,"This Tuesday, arbys is thankful for the sweet inevitability of death &amp; the pointlessness of life that makes morality irrelevant.
Enjoy arbys"
668186123492003841,2015-11-21 21:56:00,"If you can't handle Arbys at our ""fuck this completely"" then you don't deserve us at our ""sentient happiness is an illusion.""

Enjoy Arbys."
667740745038737409,2015-11-20 16:26:14,"Yo Arbys lovers! It's FRIDAY! Know what that means? It means you're 1 more pointless day closer to the eternal black void of death
Eat arbys"
667375062220189696,2015-11-19 16:13:08,"Like pigs &amp; cows
Lined up to die
So too you wait
&amp; softly cry
Choke it down
Stuff it in
Wash your arbys
Down w gin
Throw up in the car
Again"
666628327994732548,2015-11-17 14:45:53,"Ten years ago we had steve jobs, bob Hope and Johnny cash. Now they're all dead. It'll happen to you too. 

Enjoy arbys."
665726090627821568,2015-11-15 03:00:43,"He died doing what he loved. Struggling against a very aggressive and untreatable cancer. 
Please enjoy arbys"
665635537978462208,2015-11-14 21:00:53,"Honk if you're horny
Eat Arbys if you're hungry
Die because everything dies

Enjoy arbys"
665243163607638017,2015-11-13 19:01:44,Don't you love pretending that love is anything more than a random hormonal chemical reaction &amp; ascribing that feeling to Arbys curly fries?
663444239796314112,2015-11-08 19:53:27,"What's short, cruel and brutally fucks you in the ass?

Life.

Also, old Gary who's always hanging out by our dumpsters.

Enjoy arbys."
661623858093555714,2015-11-03 19:19:54,@TJWeaselton excellent question. We are all strangers just waiting to die. Thanks for enjoying arbys
661620882700398592,2015-11-03 19:08:05,RT if you're sitting out by the arbys dumpsters w a warm bottle of gin and a stomach full of the semen of strangers just waiting to die
661306149019516928,2015-11-02 22:17:27,Who has a case of the Mondays? Come down to arbys &amp; contemplate how old you've become &amp; how you've disappointed everyone who once loved you.
660941736227823616,2015-11-01 22:09:24,"@Smelltastic do I go down to your whatever and knock the dick out of your whatever?
Whatever. Pls continue to eat Arbys"
660932498524913665,2015-11-01 21:32:41,Being alive sucks. Happy November to all the future dead. Eat a beef n cheddar or something. Whatever. Arbys.
660588553802547200,2015-10-31 22:45:59,"For Halloween, Arbys is going as hundreds of thousands of cows, drained of blood, mutilated and turned into garbage. Everything dies. Arbys."
660585868118384640,2015-10-31 22:35:18,"@sdamon oh word? Cool story, bro. Thanks for enjoying Arbys"
660486803217084416,2015-10-31 16:01:39,"Here at Arbys we like to focus on what Halloween is truly about: poisoning children. 

Happy Halloween from Arbys."
660255753685606400,2015-10-31 00:43:33,"Only a few hours left to load up on razorblades and pins for your Halloween candies &amp; plan B pills for your Halloween decisions.
Enjoy Arbys"
659788667943301120,2015-10-29 17:47:31,"@KeshmarOrange tell me more, dipshit. Jk. Arbys doesn't care. Get fucked. Thanks for enjoying Arbys."
659785262214594560,2015-10-29 17:33:59,"Halloween is so scary mommy
Why sweetie?
The ghosts
Oh, Ghosts aren't real, baby. When you die your soul dies &amp; everyone forgets you

Arbys"
659434419783102464,2015-10-28 18:19:52,"As you casually suck your way through the grimy hobo dicks in our mens room, remember: save room for a pumpkin cheesecake shake.
Enjoy Arbys"
658745321284087809,2015-10-26 20:41:38,"Good idea, dipshit. A fitting tribute of rotting flesh doomed to decay &amp; be forgotten. 
Thanks for enjoying Arbys.  https://t.co/IRNS1XNT7s"
658682056566796289,2015-10-26 16:30:14,"It's time to Meat Your Maker at Arbys. Arbys: like you weren't already gonna die of cancer anyway, you fucking baby."
658068101074931712,2015-10-24 23:50:36,"Tonight, toss an Arbys slider in the crib w yer baby, go out &amp; get real high. Trust Arbys. It's not like shit can get any worse for you."
657644600920797184,2015-10-23 19:47:45,"Go ahead. Kill that baby hitler if you think it'll make you happy. Arbys doesn't give a shit who you kill.
Thanks for enjoying Arbys"
657361238448558084,2015-10-23 01:01:47,"@blundertail because you're lost and alone and desperately clinging to anything you can find as you decay. Until you die, enjoy arbys."
657227555628580865,2015-10-22 16:10:34,"That awkward moment when your best friend is a dead sliced up pile of bovine flesh and your sentience is an irrelevant fever dream
Eat Arbys"
656850448486412289,2015-10-21 15:12:05,"Today at Arbys, we'll be celebrating back to the future by hurling through time towards the inevitable eternal darkness that awaits us all."
656587781758656513,2015-10-20 21:48:20,"When she says ""everything'll be okay"" she's ignoring that you &amp; everyone you've ever known or loved will die in pain. Her too.
Enjoy Arbys"
653993239150772224,2015-10-13 17:58:33,"Joke time, gang! 

What did God give the blind crippled orphan for his birthday?

Cancer. 

Jk. There's no god. 

Enjoy arbys."
653692955065122816,2015-10-12 22:05:20,"@6oh4p @SwanOfMantua oh my god. You two need to shut the fuck up. 

Thanks for enjoying arbys."
653586344845922304,2015-10-12 15:01:42,"In honor of Columbus Day, we're gonna go completely fuck up the Chipotle on the other side of town. 

Enjoy Arbys."
651802647251525632,2015-10-07 16:53:55,"Now that the novelty of eating McDonald's breakfast at night has worn off, come back to Arbys where time passes, things die &amp; no one cares"
650752993961377793,2015-10-04 19:22:58,@LutheranSatire go fuck yourself. Thanks for enjoying arbys
650750950882324481,2015-10-04 19:14:51,"And on the 7th day, God still didn't exist. Rest up, for tomorrow we die. 

Enjoy Arbys"
650029130818437120,2015-10-02 19:26:36,"It's just you and your least favorite child. Come to Arbys. Feed him emulsified beef reformed w meat glue. Watch him slowly die. 

Arbys."
649645802663604224,2015-10-01 18:03:23,"Here at the end of all things, as black smoke plumes beneath your burnt feet &amp; the starving scream for a mercy that never comes, enjoy arbys"
648912679038545920,2015-09-29 17:30:13,"They found water on Mars. Know what that means? It means that as we suffer &amp; die here there's some useless fucking water on Mars
Enjoy Arbys"
647930228241756160,2015-09-27 00:26:19,Yo! Shoutout to all the #doomed #losers substituting promiscuity for a self actualized existence this weekend. Die pointlessly. Eat Arbys.
647421947685507072,2015-09-25 14:46:35,"Still up from last night? Crawling on the floor looking for any wayward, lost blow? Come on down to Arbys. We're high as balls too."
646726718401716224,2015-09-23 16:43:59,"Dear cool pope,

There is no God.

Anyway, as you traverse this living hell, pls stop into an Arbys.

Best,
Arbys"
646400888425316352,2015-09-22 19:09:16,"Ten things you learn eating at arbys:

1. Life is a disappointing, meaningless endeavor 

2. Nine other bullshit things

Enjoy Arbys."
646043216505139201,2015-09-21 19:28:00,So the British PM fucked a pig? Big deal. Here at Arbys we fuck tens of thousands of pigs every day. Arbys: makin' bacon.
645667882353954819,2015-09-20 18:36:33,"In honor of the NFL, this Sunday come to Arbys and shoot your dick off through your sweatpants while surrounded by rapists and criminals."
644892387483979776,2015-09-18 15:15:01,"Girl, did you fall from heaven? Bc your mutilated corpse looks like a beef n cheddar swimming in Arby Q sauce splattered on the sidewalk"
644553948876173312,2015-09-17 16:50:11,RT if life's an unbearable misery &amp; only the occasional pile of Arbys-brand corpseflesh &amp; lines of cheap cocaine keep you from ending it all
642398772304195585,2015-09-11 18:06:17,"Happy 9-11. On this day, like every other day in history, thousands died. In honor of them, please eat at arbys: hunger's 1st responders."
642027594758647809,2015-09-10 17:31:21,"Spoiler alert: you will soon die and your flesh will spoil.
Enjoy arbys."
641310721213644800,2015-09-08 18:02:45,"It's your first time at arbys. What should you get?
You should get used to a lifelong creeping dread culminating in your meaningless death"
640282322982539264,2015-09-05 21:56:16,"Sergio, I need an 8 ball man. The bugs are on me. I swear I'm good for it, bro! Don't FUCK ME LIKE THIS DUDE!!! 
Er...ahem...eat at arbys."
639944346079469568,2015-09-04 23:33:16,"Aaaand the weekend has begun! Enjoy your last quickly dwindling moments on this earth being herpes free, &amp; please enjoy arbys."
639473178142752768,2015-09-03 16:21:01,You are what you eat. You are arbys sliders. You are small &amp; insignificant. You are sliding towards inevitable doom. You satisfy no one.
638876671957970944,2015-09-02 00:50:43,"Oh, is it September already? Fascinating bit of stocktaking there, stupid coworker. Eat Arbys. Hurtle towards oblivion. Die. Leave no trace."
637678498136518656,2015-08-29 17:29:36,"Saturday morning:
Wake up
Take off those stained underwear
Barf up that semen
Exit the arbys bathroom
Order a loaded italian
Wait for death"
637462716311965697,2015-08-29 03:12:09,"Each day dozens of you beckon others to gaze into the Arbyss &amp; note that the arbyss gazes back

A buzzing of interchangeable flies
Eat Arbys"
637338088457437184,2015-08-28 18:56:56,"Friday night. You sit crying &amp; alone in Arbys, slathered in makeup &amp; scent to mask your revolting decay. you're older than you've ever been."
636939085857210370,2015-08-27 16:31:26,"Arbys will no longer bus our tables. You can eat in the filth of those who came before you like the insignificant worms you are.
Enjoy Arbys"
636561167083683841,2015-08-26 15:29:43,"Hey kids! It's hump day, so grab some delicious Arbys, lay back &amp; let this brutal existence relentlessly hump you into a despair laden death"
635117465710764032,2015-08-22 15:52:58,"Ash blankets a silent, ruined world.
The slaves trudge through nuclear winter beneath a black scorched sky to the last Arbys
Arbys is closed"
634458297547010048,2015-08-20 20:13:40,"@VigilanteLana it doesn't look easy
Thanks for enjoying arbys"
634457634297540608,2015-08-20 20:11:02,"If you've never shot heroin into a black vein on the top of your dick, then you're not the guy at our bathroom sink right now
Enjoy Arbys"
634038981391421441,2015-08-19 16:27:27,"@gravislizard taste is not Arbys forte. That said, Arbys isnt the one fucking kids. But be offended at whoever you want. It doesn't matter."
634035496763662336,2015-08-19 16:13:36,"All minors either get fucked by that guy from @subway, or the relentless persistence of time. Or both. Eat Arbys, for life is bleak."
633714009330556928,2015-08-18 18:56:08,@Happyidiotface why the fuck would Arbys want to do better?
633706606300151808,2015-08-18 18:26:43,"Hate yourself? Hate others? So drunk you can barely stand? Unemployed?

Join the Arbys team today and decay w the rest of the doomed losers."
633328943500763136,2015-08-17 17:26:01,"Today's horoscope
Leo:
Your decisions are pointless and your life is ruled by chance. Your existence is galactically irrelevant
Eat at Arbys"
633069869353713664,2015-08-17 00:16:33,@mynameisjoef who cares?
632960859233349632,2015-08-16 17:03:23,"Things to do in your 20s:

Fuck a nerd

Do drugs

Accept that life is a pointless accident

Embrace the eternal void of death

Eat Arbys"
632663168750215168,2015-08-15 21:20:28,"Arbys for lunch
Arbys for dinner
In this fetid hellscape
There are no winners
Arbys tomorrow
Arbys today
Nothing's certain
But death &amp; decay"
632353392304623616,2015-08-15 00:49:31,"Even junkies scrape their change together for the delicious taste of Arbys. 

Arbys: we're just a few half-remembered alleyway blowjobs away"
632223160096526337,2015-08-14 16:12:02,"Adventure. Heh. Excitement. Heh. Arbys craves not these things. You are reckless, not that Arbys gives a shit. Taste the dark side
Eat Arbys"
631982354718789632,2015-08-14 00:15:09,"As you bleed out in the dust, remember: if some Arby's was strewn around, the carrion birds wouldn't be picking at your eyes yet
#Pray4death"
631511210819780609,2015-08-12 17:03:00,"Line up to die, lugubrious, as the masters herd you towards the killing floor. As go the cows, so go men. There is no God here. Only Arbys."
631169918554275840,2015-08-11 18:26:49,Arbys puts its pants on in the morning just like you: paralyzed by creeping dread as we speed ever closer towards inevitable doom. Eat arbys
630814812478570496,2015-08-10 18:55:45,"When daddy says 'never grow up,' tell him you have to grow up so you can die &amp; not be the last person alive in this living hell. Eat Arbys."
630055547392389120,2015-08-08 16:38:43,"Mommy, why am I so sick?
Shh. Save your energy, baby
Does God hate me?
Don't be silly, there is no God. Eat your arbys while you still can."
630016869764845568,2015-08-08 14:05:01,"@namastayinbed I hope the irony of you fucking up the syntax of your tweet isn't lost on you, total dipshit. Pls continue to enjoy arbys"
629746664295821313,2015-08-07 20:11:19,@indigoats who cares? Please continue to enjoy arbys.
629746328432676865,2015-08-07 20:09:59,"@indigoats if you think arbys cares or has any interest in pandering to your definitions, you're even dumber than arbys suspected."
629745044510109696,2015-08-07 20:04:53,10am:Traffic is terrible. You're running out of gin. The girl in the trunk won't stop screaming. She'll be dead soon. So will you. Eat arbys
629131946359042048,2015-08-06 03:28:39,@aheffner24 @TheDailyShow who fucking cares? Please enjoy arbys.
629131382988541952,2015-08-06 03:26:25,"@FloatsYourBoch who cares, asshole? Thanks for enjoying arbys."
629130623806865408,2015-08-06 03:23:24,Make no mistake: arbys could give two shits about future maggot-feast john Stewart. Please eat at arbys. We all die alone.
629126931955482624,2015-08-06 03:08:43,@adamherp no. Go fuck yourself. Thanks for enjoying arbys.
628953025558761472,2015-08-05 15:37:41,"2 roads diverged in a wood &amp; I- I took the one less traveled by &amp; I died alone &amp; forgotten with nothing to show for my shitty life
Eat arbys"
628658036744302592,2015-08-04 20:05:30,"How is Lenny kravitz's exposed dick like an arbys beef n cheddar?

Both will soon rot into worm riddled, fly encrusted putrescence
Eat arbys"
628611344326070272,2015-08-04 16:59:58,"Roses are black
Violets are black
Please eat at arbys
Go fuck yourself"
628363827688644608,2015-08-04 00:36:25,"Honey, I need to eat
Well, there's food at this rest area
...
Oh, it's just arbys
Whatever. I'm starving

Arbys: whatever. You're starving"
627658194626682880,2015-08-02 01:52:29,"Are you there God? It's me, 1 of the 7 billion ppl you clearly despise. Anyway, pls don't let the person I fuck tonight have AIDS

Eat arbys"
627605931090513920,2015-08-01 22:24:48,"Before arbys gets sucked into the sun with the rest of the earth and everything you've ever known or loved, please come eat some of our crap"
627204701134696448,2015-07-31 19:50:28,"If you're stupid and scared to die, try religion. And fuck it, try arbys too. Try whatever you want. Once it goes black you never go back."
627141600548900864,2015-07-31 15:39:43,"Arbys: Fast like your brief pointless flash of existence sandwiched between 2 infinite blacknesses. Food, in that technically you can eat it"
626879437598932993,2015-07-30 22:17:59,McDonald's has that 'whites only' breakfast sandwich &amp; that kfc mofucker has def owned a slave or 2. arbys don't care. Arbys is just sayin
626571129050767360,2015-07-30 01:52:52,Come to arbys for our new loaded italian. He's shitfaced out by the dumpster giving his cousin herpes in his Camry.
626410440361443328,2015-07-29 15:14:21,Do you know what else kills lions? The relentless persistence of time &amp; the pointless cruelty of life. You'll die the same way. Eat arbys.
626090294610632709,2015-07-28 18:02:13,"@apalm9292 dude, do whatever you want. Arbys doesnt care. Thanks for enjoying arbys."
626088867746197505,2015-07-28 17:56:32,"As you stuff corpse flesh into your revolting body today, consider a starving child. The same void awaits you both. Thx for enjoying arbys."
625777976936951808,2015-07-27 21:21:10,Hi baby. Welcome to earth. You'll start dying right away. your joy will quickly be replaced with shame. Some old man may fuck you. Eat arbys
625357875439882240,2015-07-26 17:31:50,Ever wake up and just want to die? Go ahead. No one will miss you. Arbys. Food.
625035990395129858,2015-07-25 20:12:47,@OlGilb at least your goals are as pointless as your existence
625007750951649280,2015-07-25 18:20:34,@conqkirb how's this for a funny comeback: get fucked. Thanks for enjoying arbys.
625007249623281668,2015-07-25 18:18:35,@zachaddair @EnkiduShamesh no they don't. You're a worthless illusion. Thanks for enjoying arbys.
624860677996441600,2015-07-25 08:36:09,"""Hi! I work at Taco Bell! I'm a total dipshit!"" - total dipshits running taco bell's social media campaign. Eat arbys. Die. Be forgotten."
624613161774125056,2015-07-24 16:12:37,Come to arbys where the only shooting is done with dirty needles in the men's room. Or don't come. Who fucking cares? Life sucks.
624245472291651585,2015-07-23 15:51:33,You've shit your pants again. The Doors are on the radio. The gin's nearly gone. It's almost noon. Stop by arbys. No one is here. Die alone.
623881309740531712,2015-07-22 15:44:30,What should our next menu item be? Pizza? Tacos? Bags of blow? Fettuccini? Just kidding. Arbys isn't interested in your opinion. Enjoy arbys
623140753380909057,2015-07-20 14:41:47,We're playing john Mayer in our dining rooms.
622610286021840896,2015-07-19 03:33:54,"Drive:
Drunk
High
While getting a beej
Through arbys
Into a group of revelers 
Nothing matters. 
Hit pedestrians. 
Namaste."
622101064993632256,2015-07-17 17:50:26,Never forget who you are: a tiny speck on an insignificant rock hurtling through a void. May as well fuck some strangers this weekend. Arbys
621705759995363332,2015-07-16 15:39:38,It's 3 am. You awake in a panic. You're wasting your life? You're alone? relax. You're totally insignificant &amp; you'll die soon. Enjoy arbys.
621435570301071360,2015-07-15 21:46:00,Vote Trump. stockpile guns. lick a turd fresh from the toilet. Drive hammered. Eat arbys. Put a GI Joe up your ass. Arbys: Who gives a shit?
620644854826205184,2015-07-13 17:23:59,"So, 50 cent is broke, eh? In other news, everything you've ever known or loved will die or be cataclysmically destroyed. Enjoy arbys"
619916346860666881,2015-07-11 17:09:09,How's your weekend? Just kidding. Arbys couldn't give 2 shits. Please eat at arbys.
619511454048382976,2015-07-10 14:20:15,Thank god that flag is coming down. If only there was a god. If only putting some dumb flag in the trash could ease life's misery. Eat Arbys
618865714015903744,2015-07-08 19:34:18,".@IAmBaconator, no one loves you.
Love's an illusion. You're a pile of corpse pieces. There is no God and people eat you to die. Enjoy arbys"
618841411979489280,2015-07-08 17:57:44,"As the NYSE, United, &amp; WSJ all burn, remember: Arbys now serves brown sugar bacon sandwiches because we truly don't give a shit"
618455717599522816,2015-07-07 16:25:08,"Hey @SUBWAY, where's your God now? Your first mistake was believing in anything. Life is vile. Eat arbys. Die quickly. Escape to blackness"
618107709158752256,2015-07-06 17:22:16,"Arbys #mancrushmonday goes out to man, crushed by the weight and cruelty of an indifferent universe. You'll never be this young again."
617344829966675968,2015-07-04 14:50:51,"Today, celebrate a crumbling empire by shoveling fistfuls of Arbys meat into your bloated face and then drunkenly blowing off your toe. #usa"
617109230911385600,2015-07-03 23:14:40,"Put something special in you this weekend, America: some Arbys, some cocaine, scotch, random schlongs. It doesn't matter. Nothing matters."
616341374619766784,2015-07-01 20:23:29,"This Canada day, as Jim Carrey dictates what you should do to your children, remember Jim &amp; all children will die either way. Enjoy Arbys."
616274334085181440,2015-07-01 15:57:05,Draw the blinds. shut out the sun. Cry. The pile of meat has been on the table for weeks. Just eat it &amp; go back to bed. Arbys: edible.
615991111086174209,2015-06-30 21:11:40,"Just like Ben affleck and Jennifer garner's doomed union, you too are something arbys doesn't give a shit about. Pls continue enjoying arbys"
615982885816926208,2015-06-30 20:38:59,Welcome to Arbys. Can I help you? JK. No one can. Which dead animal would you like to waste a few minutes of your useless life eating today?
614522878898245633,2015-06-26 19:57:26,"Best case scenario: Gay or straight, your marriage ends when the person you love most dies and leaves you to rot in solitude. Eat at Arbys."
613831998952620032,2015-06-24 22:12:07,"Tonight, why not try our succulent roast bullshit piled high atop our artesian crap with a side of garbage? Arbys: nothing matters"
613775912442593280,2015-06-24 18:29:15,@Josh_Dunham @Arbys you're hurtling towards oblivion and your preferences mean nothing. Thanks for enjoying Arbys
613729673571274752,2015-06-24 15:25:31,"Yo, it's summer &amp; life's a beach. Covered in corpses on the edge of a scorched continent on a burning world in a cruel universe. Enjoy Arbys"
613456383216877568,2015-06-23 21:19:33,"As everyone you've ever loved decays, becomes ossified in filth or burns in the sun, distract yourself with some fucking Arbys. Whatever."
613224247444508672,2015-06-23 05:57:08,Arbys tweets at inappropriate times. Why? Because arby doesn't give a shit. Arbys: tweeting late as shit on a Monday.
612759868924129280,2015-06-21 23:11:51,@itched @crazisexicoolio Kevin can't spell. Not that it matters.
612653013459558400,2015-06-21 16:07:15,"@77_Dredd here's a witty, Arbys themed rejoinder: go fuck yourself. Thanks for enjoying arbys"
612651920671440896,2015-06-21 16:02:55,"As you tell your dead father you love him today, remember, he can't hear you because he's dead and there's no god. Please enjoy Arbys."
612602932421357568,2015-06-21 12:48:15,Shout out to all the dads sleeping in today because they've abandoned their families. Arbys: fucking your mom &amp; running out for some smokes
612308910528184320,2015-06-20 17:19:55,"Hey you pathetic, greasy bag of rancid meat, eat at Arbys."
611919947665702912,2015-06-19 15:34:19,"This weekend, drunkenly shit on your neighbor's porch. Arbys: why not?"
611206493535219712,2015-06-17 16:19:18,Arbys also identifies as black: the eternal blackness that eventually engulfs us all. Arbys: sandwiches in the abyss.
610518981619916800,2015-06-15 18:47:22,"Stare at the spreadsheet
Your waterbottle is full of gin
Your kids are getting old, they no longer love you.
Arbys: we don't love you either"
610480427887779840,2015-06-15 16:14:10,"Is it Monday again? Oh good. Toil, cry, drink yourself into sweaty oblivion. Die a little more each day. Eat at Arbys. Repeat."
610149100344995840,2015-06-14 18:17:36,"So, church is a total waste of time, right? Full of dorks and losers. Also there's no god. Arbys: let's get high"
609803096445841408,2015-06-13 19:22:42,That awkward moment when you're a lone fever dream in an ectoplasmic sea of electrons and emptiness. Arbys: Bae and beyond.
609739350620811264,2015-06-13 15:09:24,Why not wash down that regrettable semen-of-the-coke-dealer taste in your mouth with a little Arbys? Arbys: no one here cares what you do.
609580344921034753,2015-06-13 04:37:34,"Here's a little late night inspiration: you're ugly, your one night stand will notice your fat rolls and you'll die alone. Arbys: remorse"
609490409589489664,2015-06-12 22:40:12,"Slather yourself in makeup. Perfume off that shit smell. Curate the illusion you're not decaying right there on the dancefloor
Arbys: nights"
609392894575669251,2015-06-12 16:12:42,It's the weekend! Know what that means? That's right! You're closer to death than you've ever been before. Arbys: serving food
609029549268021248,2015-06-11 16:08:54,We no longer care if our employees wash their hands. Work at Arbys and enjoy the illusion of freedom in enslaved doom. Arbys: a place to die
608718444058521601,2015-06-10 19:32:41,"The only way out of this nightmare is the sweet release of death, so fuck it. have another sandwich, fatty.
Arbys: to your nadir and beyond"
608423057712123904,2015-06-09 23:58:55,"Hey @Starbucks, go fuck yourself. Please eat at Arbys."
608334921090875392,2015-06-09 18:08:42,"Step 1: go to Arbys
Step 2: order potato cakes
Step 3: delude yourself into thinking your life is anything more than a meaningless accident."
607974372356194304,2015-06-08 18:16:00,"Why you're alone:
1. Life's an illusion &amp; sentience exists in a void populated only by your own madness
2. You're a loser
Arbys: lunch for 1"
607575178546188288,2015-06-07 15:49:45,"Hey, you know what else produces the same shitty, doomed, meat based joke over and over? human vaginas. Arbys: it's curtains for all of us."
607343010741919744,2015-06-07 00:27:12,Congratulations to future glue-stick American pharaoh for doing something completely pointless very fast. Arbys: racing towards the abyss
607316598341423104,2015-06-06 22:42:15,"S-A-T-U-R-D-A-Y! NIGHT! Statistically, a few of you will be dead by morning. Please enjoy Arbys."
606850698106400768,2015-06-05 15:50:55,"Today at Arbys, just do some lines on the counter. Nobody who works here cares at all. Arbys:vaguely like studio 54"
606486061200457730,2015-06-04 15:41:59,I've wanted to die. I've wanted to kill. I'm going to Arbys. Maybe I will.
606177857262358528,2015-06-03 19:17:18,Today why not bring some of that cash that you made sucking off truckers down to Arbys for a different kinda mouthful? Arbys: flesh peddlers
605741835789692928,2015-06-02 14:24:42,So hungover you'd rather be dead? Hang in there. You'll be dead very soon. Arbys: Arbys.
605396309911044096,2015-06-01 15:31:42,"Face down, ass up, that's the way the dead junkie was found in the men's room. Arbys: it's Monday."
605144498088353792,2015-05-31 22:51:06,"You probably won't die tonight, but if you do, who cares? Arbys: fuck you"
605031452938354688,2015-05-31 15:21:53,"We all did some pretty regrettable shit last night. You especially. She was your cousin. Arbys: in the room, not judging."
604660412567703552,2015-05-30 14:47:31,"As you chug whiskey from your coffee mug during your daughter's soccer game, remember: you're sleeping in the dumpster behind Arbys tonight"
604400122043080704,2015-05-29 21:33:12,@RhubarbTheBear thanks for the analysis. Arbys sincerely hopes you go fuck yourself. Dissect that opinion. Thanks for enjoying Arbys.
604395980167905280,2015-05-29 21:16:45,@ryanoneil then you're a fucking loser. Thanks for enjoying Arbys
604395342478483456,2015-05-29 21:14:13,"This weekend, why wine and dine her and not get laid when you can eat at Arbys alone then sit in your garage with the car on? Arbys: food"
604340789263667201,2015-05-29 17:37:26,"Hey, you fucking dipshit. Eat at Arbys."
604023160086749184,2015-05-28 20:35:18,"What's it, Monday? Wednesday? Arbys been wasted for days. Don't judge Arbys. We're all gonna die, so fuck it. Arbys: get annihilated with us"
603946830372601857,2015-05-28 15:31:59,What will they say at your funeral? You were wise? Kind? Lonely? A pervert? It's all the same where you're going. Arbys: where you're going.
603585294202314752,2015-05-27 15:35:22,Having a rough day? Hate your job? Kids dying? Wanna end it all? Afraid of the infinite blackness that awaits you? No one cares. Enjoy Arbys
603223022271619072,2015-05-26 15:35:50,"You're born.
You need:
shelter
Arbys
sleep
sex
to defecate.
You die &amp; vanish.
Everyone forgets you.
Arbys: right up there with shitting"
602931038621474817,2015-05-25 20:15:36,@Bennett_Tansey1 hope into one hand and shit into the other and see which fills up first. Thank you for enjoying arbys
602929999033683968,2015-05-25 20:11:28,@Bennett_Tansey1 Arbys doesn't care. I hope your BBQ properly recognizes your fallen heroes. Get fucked. Enjoy Arbys. Die like they did.
602915235352190976,2015-05-25 19:12:48,To those brave men who died on the beaches in Normandy or the viet nam ratholes: no one even remembers your names. Arbys: life is bleak.
602862387398598656,2015-05-25 15:42:48,"This Memorial Day, leave your syphilis riddled corpse on some foreign shore. Arbys: no funeral."
602513517292326912,2015-05-24 16:36:31,Shoot up. Head down to Arbys. Order some poppers. Suck a dick or two. Sleep in our bathroom stalls. Arbys: let us throw you away
602144955184713728,2015-05-23 16:11:59,"And those times when there were only one set of footprints in the sand, that's when uh...whatever dumb shit you believe. Arbys: you're alone"
601917903399559168,2015-05-23 01:09:45,Who cares if you're ugly? Not Arbys. Arbys serves ugly ass motherfuckers like you every day. Arbys: for people like you.
601818676027912193,2015-05-22 18:35:28,"How many kids do you have? 19 and counting? None? Either way, come to Arbys: molest your tastebuds."
601782480811753472,2015-05-22 16:11:38,"Appealing to children, prizes, the afterlife, deluxe ingredients, God, copyright law: Arbys believes not in these things. Arbys: just do it"
601470417937801217,2015-05-21 19:31:37,@TheBittenOnion Arbys could give 2 shits about your opinion. Go fuck yourself. Thanks for eating at Arbys.
601468173259382785,2015-05-21 19:22:41,"Is it worth it to be born into misery, &amp; die alone for that brief chance to love?
No. It's exactly the same as never being born.
Enjoy Arbys"
601408843885621248,2015-05-21 15:26:56,"She's dead, chief. Covered in blood &amp;...horsey sauce?

Life's brutal, Johnson. Let's go to Arbys.

Arbys: whatever gets you through the day"
601114387601063936,2015-05-20 19:56:52,"This living hell got me like *washes down handful of pills with bleach, steps to ledge, finishes Reuben, jumps* 
Arbys: #engaging #socially"
601060369151479808,2015-05-20 16:22:13,@CigarSandwich thanks for the input. Get fucked and call it whatever you want. Please enjoy Arbys.
601058941636845568,2015-05-20 16:16:33,"He's covered in flies, laying in a pool of fetid urine. He's begging you for help, starving. Arbys: step over him &amp; come on in."
600711387296436224,2015-05-19 17:15:30,You're alone. You're actively killing yourself with alcohol. Your breath smells of Arbys. Don Henley is on the radio. Arbys: Pray for death.
600687297596694528,2015-05-19 15:39:46,RT @DBAnthony: Last week @nihilist_arbys sent me a video with @badsandwich in it and now you can unravel the mystery for yourself http://t.…
600393867574128640,2015-05-18 20:13:47,@goodlywellish go fuck yourself. Thanks for enjoying Arbys.
600373667030310913,2015-05-18 18:53:31,"Monday's terrible
Tuesday's the worst
Wednesday's the day I hated most first
Thursday can blow me
Friday can too
Lets go to Arbys
Then screw"
600321777135398914,2015-05-18 15:27:19,It's Monday. Drive drunk. Kill bums. Eat Arbys. Fuck strangers. Burn shit. Punch grandmas. Steal. Get high. Die alone. Arbys: whatever.
600023315156185089,2015-05-17 19:41:20,@sydsatch thanks for the review. Arbys doesn't care. Go fuck yourself. Please eat at Arbys.
600020058094628864,2015-05-17 19:28:24,Invest in skulls. Worship garbage. Consume smokehouse briskets until you burst. Die lonely. Arbys: no one will miss you.
600000548394377216,2015-05-17 18:10:52,You know what fucking sucks? Everything. Decay at Arbys: a waking grave.
599958263921246208,2015-05-17 15:22:51,"Give a man an Arbys sandwich, he eats for a day. Teach him to slaughter, &amp; he dies bloody &amp; alone in darkness just like he would have anyway"
599316448872439808,2015-05-15 20:52:30,"Your parents don't love you
your children will die
Come eat Arbys
It's best if yer high
Drink the poison
Gargle the flesh

Arbys: then death"
599312676167163904,2015-05-15 20:37:31,@GroupAnonTX Arbys doesn't give a fuck what you do. Please eat at Arbys.
599253841045946368,2015-05-15 16:43:43,@catiehaas you're dying. All coffee tastes like shit. Get fucked. Pls enjoy Arbys.
599247742737612801,2015-05-15 16:19:30,@GroupAnonTX go fuck yourself. Thank you for enjoying Arbys.
